leftIndexProximal_positionX,leftIndexProximal_positionY,leftIndexProximal_positionZ,leftIndexProximal_rotation_x,leftIndexProximal_rotation_y,leftIndexProximal_rotation_z,leftIndexProximal_rotation_w,leftIndexMedial_positionX,leftIndexMedial_positionY,leftIndexMedial_positionZ,leftIndexMedial_rotation_x,leftIndexMedial_rotation_y,leftIndexMedial_rotation_z,leftIndexMedial_rotation_w,leftIndexDistal_positionX,leftIndexDistal_positionY,leftIndexDistal_positionZ,leftIndexDistal_rotation_x,leftIndexDistal_rotation_y,leftIndexDistal_rotation_z,leftIndexDistal_rotation_w,leftIndexTip_positionX,leftIndexTip_positionY,leftIndexTip_positionZ,leftIndexTip_rotation_x,leftIndexTip_rotation_y,leftIndexTip_rotation_z,leftIndexTip_rotation_w,leftMiddleProximal_positionX,leftMiddleProximal_positionY,leftMiddleProximal_positionZ,leftMiddleProximal_rotation_x,leftMiddleProximal_rotation_y,leftMiddleProximal_rotation_z,leftMiddleProximal_rotation_w,leftMiddleMedial_positionX,leftMiddleMedial_positionY,leftMiddleMedial_positionZ,leftMiddleMedial_rotation_x,leftMiddleMedial_rotation_y,leftMiddleMedial_rotation_z,leftMiddleMedial_rotation_w,leftMiddleDistal_positionX,leftMiddleDistal_positionY,leftMiddleDistal_positionZ,leftMiddleDistal_rotation_x,leftMiddleDistal_rotation_y,leftMiddleDistal_rotation_z,leftMiddleDistal_rotation_w,leftMiddleTip_positionX,leftMiddleTip_positionY,leftMiddleTip_positionZ,leftMiddleTip_rotation_x,leftMiddleTip_rotation_y,leftMiddleTip_rotation_z,leftMiddleTip_rotation_w,leftRingProximal_positionX,leftRingProximal_positionY,leftRingProximal_positionZ,leftRingProximal_rotation_x,leftRingProximal_rotation_y,leftRingProximal_rotation_z,leftRingProximal_rotation_w,leftRingMedial_positionX,leftRingMedial_positionY,leftRingMedial_positionZ,leftRingMedial_rotation_x,leftRingMedial_rotation_y,leftRingMedial_rotation_z,leftRingMedial_rotation_w,leftRingDistal_positionX,leftRingDistal_positionY,leftRingDistal_positionZ,leftRingDistal_rotation_x,leftRingDistal_rotation_y,leftRingDistal_rotation_z,leftRingDistal_rotation_w,leftRingTip_positionX,leftRingTip_positionY,leftRingTip_positionZ,leftRingTip_rotation_x,leftRingTip_rotation_y,leftRingTip_rotation_z,leftRingTip_rotation_w,leftLittleProximal_positionX,leftLittleProximal_positionY,leftLittleProximal_positionZ,leftLittleProximal_rotation_x,leftLittleProximal_rotation_y,leftLittleProximal_rotation_z,leftLittleProximal_rotation_w,leftLittleMedial_positionX,leftLittleMedial_positionY,leftLittleMedial_positionZ,leftLittleMedial_rotation_x,leftLittleMedial_rotation_y,leftLittleMedial_rotation_z,leftLittleMedial_rotation_w,leftLittleDistal_positionX,leftLittleDistal_positionY,leftLittleDistal_positionZ,leftLittleDistal_rotation_x,leftLittleDistal_rotation_y,leftLittleDistal_rotation_z,leftLittleDistal_rotation_w,leftLittleTip_positionX,leftLittleTip_positionY,leftLittleTip_positionZ,leftLittleTip_rotation_x,leftLittleTip_rotation_y,leftLittleTip_rotation_z,leftLittleTip_rotation_w,Direction
-0.428336561,1.63759792,0.305033267,0.5159669,-0.368235,0.436285526,-0.6386203,-0.4375877,1.63306415,0.3561997,-0.596218944,0.291534841,-0.5326344,0.5251962,-0.4443899,1.64200211,0.386281818,-0.6105278,0.306166351,-0.524360657,0.5084917,-0.449407,1.65129721,0.4159247,-0.610528648,0.306165218,-0.5243598,0.508492231,-0.42685023,1.60727644,0.3183056,0.5277104,-0.298347324,0.531972468,-0.591198564,-0.443681717,1.61386406,0.368746877,-0.552450359,0.308257341,-0.531244636,0.563520133,-0.4528047,1.62004316,0.402326554,-0.565350056,0.320474833,-0.5239651,0.550577462,-0.4601403,1.62647986,0.4350848,-0.565349936,0.3204747,-0.5239652,0.5505776,-0.418105185,1.57640374,0.32452786,0.5783534,-0.264185578,0.5911851,-0.496198982,-0.432174236,1.5948205,0.368886262,-0.5617734,0.358603984,-0.5069854,0.5466075,-0.437058747,1.59950864,0.400445372,-0.5765189,0.372341454,-0.4969838,0.5310321,-0.4401548,1.60449672,0.431317329,-0.5765187,0.3723413,-0.496983916,0.531032264,-0.40516004,1.54935169,0.3209433,0.658344567,-0.17924282,0.6106667,-0.401921153,-0.415481478,1.57416272,0.351240128,-0.653030932,0.399983853,-0.440784723,0.468265444,-0.412691921,1.58030975,0.37578392,-0.689450443,0.4349986,-0.406268954,0.4127711,-0.405835539,1.58759022,0.399706572,-0.6894506,0.4349986,-0.406268835,0.412770957,Forward
-0.427813768,1.63796127,0.305085778,0.512965858,-0.3724407,0.437782317,-0.637573957,-0.43700704,1.63324165,0.356245846,-0.5940156,0.2950851,-0.534779,0.523528337,-0.443730116,1.64215815,0.3863521,-0.6080611,0.3095482,-0.5265393,0.5071471,-0.4486905,1.6514082,0.416018635,-0.6080619,0.3095471,-0.5265385,0.5071476,-0.426497161,1.60758066,0.3182403,0.525284946,-0.3020407,0.5332893,-0.590296149,-0.443230152,1.6140449,0.368730277,-0.5499325,0.310770482,-0.5336013,0.5623752,-0.452361,1.62020528,0.4023113,-0.562460244,0.3227107,-0.526466,0.549845457,-0.459741682,1.62659883,0.435067862,-0.5624601,0.322710574,-0.5264661,0.5498456,-0.417939365,1.5766288,0.324328274,0.576514065,-0.2679887,0.5918789,-0.495472342,-0.431829,1.594915,0.368797034,-0.560141265,0.360350549,-0.5095962,0.5447027,-0.4367176,1.59965634,0.400347561,-0.574666142,0.373999178,-0.49966532,0.529356241,-0.439834,1.60467827,0.431211978,-0.574665964,0.373999029,-0.499665439,0.5293564,-0.4051762,1.54950762,0.320615649,0.6577733,-0.183123,0.610762656,-0.400960177,-0.415254772,1.57426727,0.351036,-0.6512578,0.402835757,-0.441492,0.467623174,-0.4124092,1.58032823,0.375594735,-0.687419653,0.437691331,-0.406962037,0.412628561,-0.405514449,1.587493,0.399541318,-0.687419832,0.437691331,-0.406961918,0.4126284,Forward
-0.4270054,1.63854027,0.305111229,0.512501061,-0.376173228,0.4385408,-0.6352308,-0.435960263,1.63384032,0.356315374,-0.5943807,0.298091441,-0.5356926,0.5204678,-0.4424871,1.64284754,0.386437833,-0.608296,0.3125295,-0.5273996,0.504134059,-0.4472562,1.65217268,0.416112244,-0.6082968,0.3125284,-0.527398765,0.5041346,-0.425781518,1.60814834,0.318248421,0.5255675,-0.304672539,0.5336928,-0.5883241,-0.442269862,1.61469054,0.368808776,-0.5501825,0.312796026,-0.534468234,0.56018,-0.451268,1.6209358,0.4024099,-0.562513053,0.324613124,-0.5273746,0.547796965,-0.458534658,1.62739885,0.435178339,-0.562512934,0.324613,-0.5273747,0.5477971,-0.417354763,1.57715011,0.324282944,0.57541,-0.271490872,0.5933072,-0.493135422,-0.431004345,1.59547853,0.368808657,-0.558727264,0.3622878,-0.5126627,0.5419856,-0.435873866,1.6003201,0.4003469,-0.5728939,0.3757464,-0.5028818,0.5269886,-0.439001173,1.60541689,0.431197941,-0.572893739,0.37574625,-0.502881944,0.5269888,-0.40475148,1.54996431,0.3204974,0.658878565,-0.186435476,0.609736264,-0.399177164,-0.414515525,1.57474041,0.351006866,-0.651241,0.404635876,-0.4422652,0.4653562,-0.41157797,1.5808351,0.375546426,-0.686880946,0.439215183,-0.4079445,0.410932779,-0.40462634,1.58800292,0.3994756,-0.6868811,0.439215183,-0.407944381,0.41093263,Forward
-0.427396357,1.63880086,0.304618627,0.513561964,-0.3744559,0.439351439,-0.634828448,-0.436436921,1.63428879,0.35582462,-0.5949796,0.296559,-0.536176741,0.5201606,-0.44301644,1.643375,0.385911852,-0.608903348,0.31102863,-0.5279147,0.5037902,-0.447836041,1.65278089,0.415552616,-0.6089042,0.311027527,-0.527913868,0.503790736,-0.426142633,1.60845149,0.317851245,0.526511431,-0.302310735,0.534202,-0.5882366,-0.442760527,1.61515832,0.3683476,-0.5511029,0.310365,-0.5351317,0.559994459,-0.451852232,1.62152529,0.401900649,-0.563423455,0.3221919,-0.5280955,0.5475967,-0.459211737,1.62811041,0.434624046,-0.563423336,0.322191775,-0.528095543,0.5475968,-0.417671025,1.57748735,0.32399714,0.576938033,-0.2682118,0.5936899,-0.49268356,-0.4314605,1.59603751,0.368387729,-0.5608625,0.359778672,-0.512760162,0.5413593,-0.436353624,1.60103977,0.399897248,-0.5752378,0.373456746,-0.502885342,0.526059,-0.4394791,1.606306,0.430720031,-0.575237632,0.3734566,-0.502885461,0.526059151,-0.40501076,1.55031323,0.320319444,0.6593098,-0.18469739,0.610017061,-0.398843735,-0.4148537,1.57516313,0.3507434,-0.6520297,0.402348,-0.443637252,0.4649295,-0.4119987,1.581372,0.375264078,-0.68745625,0.436870515,-0.4096853,0.410738379,-0.4051505,1.58865464,0.399188429,-0.6874564,0.436870515,-0.4096852,0.41073823,Forward
-0.4275797,1.638896,0.3044299,0.5140771,-0.375209749,0.43976897,-0.63367635,-0.436534464,1.6344775,0.355659127,-0.59564507,0.298013836,-0.5356734,0.51908505,-0.442991823,1.64358,0.3857679,-0.6097312,0.312670559,-0.527252555,0.502464,-0.4476672,1.65300536,0.415425539,-0.609732032,0.312669456,-0.5272517,0.502464533,-0.426289737,1.60856175,0.317693532,0.5268467,-0.302344,0.5345953,-0.587561667,-0.442881018,1.61535156,0.368187547,-0.551451147,0.310716867,-0.5352231,0.5593685,-0.451931328,1.62175262,0.401745319,-0.563845,0.322630137,-0.528127432,0.5468733,-0.459239721,1.62837255,0.434473127,-0.56384486,0.322630018,-0.5281275,0.5468734,-0.4177865,1.57761157,0.3238658,0.5780163,-0.267436653,0.5932651,-0.492352664,-0.431551278,1.59623587,0.368232965,-0.5611688,0.360224426,-0.5111223,0.5422932,-0.4363947,1.60115206,0.399763674,-0.5754985,0.373791039,-0.5012862,0.5270614,-0.439480662,1.60633612,0.430604339,-0.575498343,0.3737909,-0.5012863,0.5270616,-0.405105084,1.5504446,0.3202075,0.6597623,-0.1845585,0.609762251,-0.398549646,-0.414925933,1.57531762,0.3506197,-0.651736438,0.401942372,-0.443745673,0.465587735,-0.412107825,1.581512,0.375148326,-0.6868598,0.4361191,-0.410204858,0.4120145,-0.405338138,1.5887742,0.3991012,-0.686859965,0.4361191,-0.410204738,0.412014365,Forward
-0.4274589,1.63864207,0.304660648,0.5137648,-0.374190122,0.43999216,-0.634377,-0.43652752,1.63421059,0.3558687,-0.5952872,0.297801316,-0.5354633,0.5198337,-0.443018615,1.64327121,0.385982841,-0.6095853,0.3126526,-0.5269296,0.502990663,-0.447704822,1.652664,0.415649116,-0.6095861,0.3126515,-0.5269288,0.5029912,-0.4261427,1.6082989,0.3179015,0.5261751,-0.301124424,0.534962535,-0.5884546,-0.4428988,1.615055,0.368345559,-0.5510109,0.31030485,-0.5349741,0.5602686,-0.451999,1.62140286,0.401899934,-0.563701451,0.322478861,-0.52772516,0.5474984,-0.4593239,1.62798274,0.434632123,-0.563701332,0.322478741,-0.5277252,0.5474985,-0.417586029,1.57736409,0.324076653,0.576565564,-0.2671873,0.5943172,-0.492919981,-0.431489617,1.59594584,0.3684184,-0.5617662,0.3583339,-0.5140885,0.5401191,-0.4364194,1.60110164,0.399897426,-0.5764687,0.3723951,-0.5039961,0.524398446,-0.439538568,1.60652721,0.430693179,-0.5764685,0.372394949,-0.5039962,0.5243986,-0.404824823,1.5502317,0.3204399,0.658084035,-0.183879361,0.6111126,-0.399568617,-0.414800972,1.57505918,0.3508388,-0.650216937,0.401069254,-0.444793046,0.4674621,-0.41211015,1.58120012,0.375395119,-0.685418546,0.4352566,-0.411398947,0.414130777,-0.405474365,1.58841062,0.399401039,-0.6854187,0.43525663,-0.411398828,0.414130628,Forward
-0.427560538,1.63831532,0.30486843,0.5135797,-0.373392165,0.440723628,-0.6344893,-0.436732769,1.63393128,0.3560621,-0.594931364,0.2972128,-0.5361088,0.5199125,-0.443277419,1.64300919,0.38615948,-0.6092455,0.312096715,-0.5275829,0.503062844,-0.4480147,1.65241921,0.415812165,-0.6092463,0.3120956,-0.527582049,0.5030634,-0.426273763,1.60797548,0.318119824,0.5255945,-0.3005244,0.535739958,-0.588573,-0.443138242,1.61475527,0.368524581,-0.550546646,0.309770554,-0.535791934,0.560239,-0.4523007,1.62112892,0.4020571,-0.563296139,0.3220211,-0.528519869,0.547418356,-0.459679037,1.6277349,0.434772044,-0.563296,0.322020978,-0.5285199,0.5474185,-0.4177282,1.57704353,0.324324578,0.575555146,-0.265653849,0.5960612,-0.49282372,-0.431827456,1.5957166,0.3685661,-0.5598764,0.357723951,-0.5146677,0.541931033,-0.4369034,1.600774,0.400037855,-0.5744264,0.371606529,-0.504735351,0.526483655,-0.440189362,1.60609877,0.430833876,-0.574426234,0.37160638,-0.50473547,0.526483834,-0.404953122,1.54991233,0.320727438,0.6568736,-0.183631942,0.612445533,-0.399633259,-0.415006816,1.57474291,0.3510982,-0.6491403,0.40071702,-0.446076125,0.468037456,-0.4123932,1.58087087,0.3756661,-0.6843898,0.435006469,-0.412707418,0.414792359,-0.405831784,1.58806431,0.3996976,-0.68439,0.4350065,-0.4127073,0.4147922,Forward
-0.4280708,1.63802457,0.304849148,0.5144069,-0.373612285,0.4404069,-0.6339093,-0.437151343,1.63370013,0.35606426,-0.5955752,0.298367649,-0.53465426,0.520011663,-0.443594366,1.64272726,0.3861988,-0.6100317,0.3133566,-0.52600956,0.5029745,-0.4482151,1.65209329,0.41588378,-0.610032558,0.3133555,-0.5260087,0.502975047,-0.426741928,1.607684,0.318094641,0.5262006,-0.300771862,0.5353157,-0.588291168,-0.44353,1.61448348,0.3685223,-0.5513173,0.3106629,-0.5347675,0.5599663,-0.452589929,1.62083972,0.40208602,-0.5642879,0.3231089,-0.5273409,0.5468932,-0.4598414,1.62743711,0.434831083,-0.5642878,0.3231088,-0.527340949,0.5468933,-0.4181575,1.57676065,0.324289322,0.577356756,-0.264383227,0.5948088,-0.4929127,-0.4322258,1.59549224,0.368515879,-0.5609617,0.3579361,-0.5119655,0.5432263,-0.437217265,1.6004492,0.4000171,-0.5755185,0.3717183,-0.5020483,0.527779639,-0.440425664,1.60568285,0.430836916,-0.5755183,0.371718138,-0.502048433,0.5277798,-0.4053535,1.54964471,0.3206804,0.657072246,-0.1835619,0.612103641,-0.399862558,-0.415408254,1.57446253,0.351061255,-0.6493425,0.4008469,-0.445479572,0.468214065,-0.412776023,1.58057678,0.3756306,-0.684637845,0.435120434,-0.412068516,0.4148989,-0.4061935,1.58776045,0.399659216,-0.684638,0.435120463,-0.4120684,0.414898753,Forward
-0.4281453,1.63782275,0.3049014,0.514807642,-0.373693615,0.440656066,-0.63336277,-0.437197179,1.63356423,0.356127083,-0.5962311,0.299737334,-0.533695042,0.519457161,-0.443524152,1.64257574,0.386290848,-0.6110632,0.3151079,-0.524766445,0.5019253,-0.4479832,1.65193892,0.416001469,-0.611064,0.3151068,-0.5247656,0.5019258,-0.426692218,1.60750687,0.318189979,0.5270873,-0.299374282,0.534858,-0.588626266,-0.443521,1.6143539,0.368597567,-0.552726,0.310622871,-0.533215344,0.560079455,-0.452494383,1.62070286,0.4021859,-0.566248059,0.3235606,-0.5254653,0.5464047,-0.4595974,1.62731671,0.4349601,-0.56624794,0.323560476,-0.525465369,0.546404839,-0.417962551,1.57663679,0.3244471,0.577933431,-0.262529,0.594519,-0.493577451,-0.432148129,1.59540057,0.368622541,-0.5635739,0.3550539,-0.513217568,0.541229367,-0.437161833,1.60063,0.400076181,-0.578530848,0.3693073,-0.5030583,0.5252112,-0.4403398,1.606146,0.43084988,-0.578530669,0.36930716,-0.503058434,0.5252114,-0.4050081,1.54958344,0.32090643,0.6571287,-0.180900469,0.6121313,-0.400938958,-0.415257931,1.57441,0.351214856,-0.650620937,0.398948818,-0.444888651,0.4686221,-0.412657648,1.580582,0.375773132,-0.6862531,0.433487028,-0.411309,0.414693862,-0.406076074,1.58784807,0.399777234,-0.68625325,0.433487058,-0.411308885,0.4146937,Forward
-0.429063737,1.63739753,0.304786026,0.515671,-0.374540418,0.4404814,-0.632280767,-0.437975049,1.6332159,0.356042683,-0.596752048,0.300713181,-0.532883465,0.5191276,-0.444216222,1.64221168,0.386228979,-0.6114479,0.3159276,-0.524006665,0.501735,-0.4486058,1.65155423,0.4159564,-0.6114487,0.3159265,-0.52400583,0.5017355,-0.427533478,1.60709834,0.318104178,0.5280763,-0.3000825,0.5343215,-0.5878658,-0.444213063,1.61399567,0.368554473,-0.5535677,0.311638385,-0.53225857,0.559593558,-0.453072071,1.62033844,0.4021743,-0.5671003,0.324574351,-0.5244704,0.545874953,-0.460060775,1.62694693,0.434974164,-0.567100167,0.324574232,-0.524470448,0.5458751,-0.418737769,1.57625055,0.324378878,0.580424249,-0.260402471,0.593732059,-0.492727369,-0.432892025,1.5952096,0.368480951,-0.5651107,0.354759276,-0.510825157,0.5420825,-0.4378258,1.60039282,0.399954855,-0.5799891,0.368848771,-0.500746548,0.526133239,-0.440939337,1.605869,0.4307422,-0.5799889,0.368848622,-0.500746667,0.5261334,-0.405740947,1.54921675,0.320844531,0.658392549,-0.180140227,0.6111245,-0.4007437,-0.415970445,1.5740782,0.3511312,-0.6530197,0.39926365,-0.443298221,0.466519624,-0.413225561,1.58033752,0.3756516,-0.6890576,0.434252,-0.40908432,0.411430418,-0.406436533,1.587709,0.3995656,-0.689057767,0.434252,-0.4090842,0.411430269,Forward
-0.428907365,1.63692009,0.305284649,0.5153739,-0.375030369,0.440312684,-0.6323501,-0.437796,1.63269091,0.356541365,-0.596338749,0.3015612,-0.5323543,0.519653738,-0.444013029,1.64161885,0.3867528,-0.611021936,0.316730976,-0.5234708,0.502306759,-0.4483821,1.65089333,0.4165046,-0.6110228,0.316729873,-0.52347,0.5023073,-0.4273501,1.6066066,0.318567246,0.527789,-0.300323159,0.5340467,-0.588250637,-0.444030046,1.61344,0.369026154,-0.55319196,0.31173408,-0.5320773,0.560084164,-0.45290488,1.61973977,0.4026499,-0.5666585,0.324590534,-0.5243333,0.5464556,-0.459918469,1.62630415,0.4354533,-0.5666584,0.3245904,-0.524333358,0.546455741,-0.41852355,1.57576108,0.3248091,0.5804148,-0.260467917,0.592893839,-0.4937123,-0.432691365,1.59461939,0.36894998,-0.5646115,0.355503052,-0.509023845,0.54380697,-0.4376031,1.59964764,0.400452435,-0.5795032,0.369509041,-0.498949647,0.5279092,-0.4407001,1.60497558,0.43126744,-0.579503,0.3695089,-0.498949766,0.5279094,-0.405495554,1.54874575,0.321248472,0.6584648,-0.17994763,0.6106294,-0.401465535,-0.4157539,1.573566,0.351559222,-0.653571546,0.399632782,-0.442054331,0.466610938,-0.412958026,1.579806,0.376078784,-0.6898858,0.43478635,-0.4075282,0.411022067,-0.406089425,1.58717072,0.3999721,-0.689886,0.43478635,-0.407528073,0.411021918,Forward
-0.428394139,1.63673365,0.305711925,0.513910055,-0.375815153,0.441007227,-0.6325915,-0.437354922,1.63241112,0.356948256,-0.5948815,0.3023517,-0.533222258,0.5199748,-0.443609953,1.641287,0.387167215,-0.6094494,0.317415625,-0.5243948,0.5028213,-0.448030323,1.65050161,0.41693002,-0.6094502,0.317414522,-0.524394,0.502821863,-0.426892042,1.606392,0.318936557,0.526486158,-0.30093196,0.53461653,-0.588589251,-0.443634868,1.61314356,0.36938566,-0.551879048,0.312285542,-0.5327127,0.5604679,-0.452556729,1.61938846,0.403007179,-0.5653187,0.3251221,-0.5249769,0.546909034,-0.45961982,1.62589538,0.4358114,-0.5653186,0.325121969,-0.524976969,0.546909153,-0.418104529,1.57552683,0.3251365,0.5796663,-0.260986656,0.592693746,-0.494557261,-0.432302,1.59427452,0.369314969,-0.5653464,0.354410678,-0.510564,0.542310655,-0.4372415,1.59945774,0.400787979,-0.580448031,0.3686993,-0.500343263,0.526115537,-0.440335959,1.60494208,0.4315758,-0.580447853,0.368699163,-0.5003434,0.5261157,-0.4050894,1.54850852,0.32155174,0.657874465,-0.18032831,0.6110174,-0.401672184,-0.415358931,1.57330418,0.351878822,-0.6537037,0.399953723,-0.442409575,0.465813667,-0.412540168,1.579569,0.376389444,-0.6902596,0.435441852,-0.407528639,0.4096981,-0.4056117,1.58696055,0.4002572,-0.690259755,0.435441852,-0.40752852,0.40969795,Forward
-0.4282491,1.63699329,0.305607229,0.5151277,-0.3773275,0.440492719,-0.6310574,-0.436976284,1.63275421,0.356890857,-0.595710039,0.303950667,-0.531890631,0.5194575,-0.4430919,1.64160228,0.387146443,-0.610085666,0.318791479,-0.5231306,0.5024958,-0.44739598,1.65078235,0.416936934,-0.6100865,0.318790376,-0.523129761,0.502496362,-0.4267342,1.606656,0.318839848,0.5278013,-0.3026036,0.533934951,-0.5871713,-0.443215966,1.613478,0.369365364,-0.552778959,0.31415832,-0.531565547,0.5596232,-0.4519676,1.61970687,0.403034568,-0.5660877,0.326861,-0.523850441,0.546156943,-0.458877265,1.62619245,0.435875684,-0.5660876,0.326860875,-0.5238505,0.546157062,-0.417955935,1.57578528,0.325025678,0.583375454,-0.260073036,0.5898054,-0.494129956,-0.431941658,1.594623,0.369233429,-0.5683257,0.355083555,-0.5063759,0.5426833,-0.436653852,1.59974933,0.400750577,-0.5834167,0.3692347,-0.496151835,0.5264259,-0.439530969,1.60518825,0.43156752,-0.5834165,0.369234562,-0.496151954,0.5264261,-0.404976666,1.5487535,0.321412176,0.6606282,-0.1814162,0.6087636,-0.400081575,-0.414996,1.57362056,0.351764441,-0.6556486,0.401017,-0.440894425,0.4635975,-0.412016481,1.57994688,0.376240253,-0.691856265,0.436218977,-0.4060979,0.407593548,-0.404949337,1.58739245,0.4000505,-0.691856444,0.436218977,-0.40609777,0.4075934,Forward
-0.428318977,1.63707209,0.30545187,0.514734268,-0.377119958,0.4406304,-0.631406367,-0.437097937,1.63280332,0.3567242,-0.595143855,0.30354315,-0.5322906,0.5199347,-0.443269849,1.64163542,0.386973023,-0.609407663,0.318264753,-0.523621261,0.5031407,-0.447644532,1.65079582,0.416759282,-0.6094085,0.31826365,-0.5236204,0.5031412,-0.426802069,1.60672808,0.3186692,0.5271846,-0.30251646,0.534010053,-0.5877017,-0.443343818,1.613489,0.369183332,-0.5522011,0.313717872,-0.5320152,0.5600133,-0.4521579,1.61970663,0.40283832,-0.565443635,0.326358527,-0.524356067,0.546639144,-0.459137559,1.62617862,0.4356673,-0.5654435,0.3263584,-0.5243561,0.546639264,-0.418002635,1.57586408,0.3248585,0.5837287,-0.259396374,0.589148164,-0.494852036,-0.43202877,1.59466541,0.369068861,-0.569056332,0.354495436,-0.505660236,0.5429694,-0.4367301,1.59979856,0.400586516,-0.5842829,0.368746758,-0.495363623,0.5265495,-0.4395828,1.605252,0.4314032,-0.5842827,0.3687466,-0.495363742,0.5265497,-0.404981166,1.5488503,0.321261942,0.660730243,-0.18102403,0.6085925,-0.400351018,-0.4150277,1.5737114,0.3516101,-0.65521127,0.400512218,-0.440732449,0.464804441,-0.412097216,1.58000124,0.3761012,-0.6912373,0.435421139,-0.40628022,0.409311742,-0.405112743,1.58741009,0.399947256,-0.69123745,0.435421139,-0.4062801,0.4093116,Forward
-0.427990377,1.63704479,0.305715084,0.513853967,-0.379543155,0.440776646,-0.6305687,-0.4366451,1.632695,0.357001722,-0.5940655,0.305503577,-0.5325011,0.5198045,-0.4427658,1.64145911,0.3872807,-0.607945561,0.3198342,-0.524019,0.5035004,-0.447134167,1.65053368,0.417094171,-0.6079464,0.3198331,-0.524018168,0.503500938,-0.426527143,1.60667062,0.318869084,0.5264678,-0.304861784,0.534162164,-0.5869938,-0.44292888,1.613368,0.3694373,-0.551002,0.315127432,-0.532817662,0.5596402,-0.4517324,1.61955249,0.403101176,-0.56380266,0.3273706,-0.5253841,0.54674226,-0.458751768,1.62597156,0.4359321,-0.56380254,0.3273705,-0.5253842,0.5467424,-0.4177981,1.57577074,0.324978262,0.583105564,-0.261583984,0.5891091,-0.4944814,-0.431688935,1.5944947,0.369264126,-0.5669903,0.356109977,-0.5057494,0.5439904,-0.4364149,1.59948218,0.40080148,-0.5816506,0.369803637,-0.4958246,0.528286,-0.439359337,1.60477138,0.431638122,-0.581650436,0.3698035,-0.495824724,0.528286159,-0.404857785,1.548729,0.3213001,0.661498368,-0.18351005,0.607653439,-0.399376243,-0.414681464,1.57357979,0.3517295,-0.654466152,0.4023008,-0.440412581,0.464613259,-0.4116947,1.57980561,0.3762302,-0.690053344,0.4367554,-0.406268179,0.409899622,-0.404701352,1.58712924,0.400100023,-0.6900535,0.4367554,-0.40626806,0.409899473,Forward
-0.427827418,1.63679206,0.306048453,0.513840437,-0.380294,0.44088462,-0.630051732,-0.436425716,1.63245082,0.357345283,-0.5940374,0.306199163,-0.5324881,0.5194404,-0.442507565,1.641212,0.387632966,-0.607844,0.3204629,-0.5240277,0.5032141,-0.446844757,1.6502794,0.41745317,-0.6078448,0.3204618,-0.5240269,0.503214657,-0.426386148,1.606416,0.3192002,0.526530266,-0.305000573,0.5342652,-0.586771965,-0.4427718,1.61313224,0.369771153,-0.550684154,0.3149137,-0.5331213,0.5597843,-0.451608151,1.61931491,0.403426766,-0.563244462,0.326929629,-0.5258384,0.5471446,-0.458688438,1.6257236,0.436246634,-0.563244343,0.3269295,-0.525838435,0.5471447,-0.417684019,1.57550716,0.3253025,0.5822577,-0.263462424,0.589940965,-0.493490815,-0.431470275,1.59423041,0.3696214,-0.566642642,0.35680294,-0.5078968,0.5418937,-0.436185539,1.599333,0.401141942,-0.5812905,0.370597333,-0.497920781,0.5261502,-0.439112127,1.60472691,0.431962162,-0.5812903,0.370597184,-0.4979209,0.5261504,-0.404772818,1.54845273,0.32161513,0.6616683,-0.184380859,0.6076425,-0.3987095,-0.414514124,1.57332075,0.352057,-0.6540639,0.402666062,-0.4409956,0.4643096,-0.411530435,1.579546,0.3765582,-0.6894115,0.436952174,-0.407050163,0.40999344,-0.4045632,1.5868566,0.4004396,-0.6894117,0.436952174,-0.407050043,0.4099933,Forward
-0.427503049,1.63673639,0.3062444,0.514941037,-0.379858166,0.4402666,-0.6298482,-0.436031073,1.63245642,0.357558131,-0.594941556,0.305708081,-0.531701446,0.5195004,-0.4420897,1.64123285,0.387846023,-0.6087389,0.319939822,-0.523261249,0.503262341,-0.446406215,1.65031826,0.417663723,-0.608739734,0.319938719,-0.5232604,0.5032629,-0.426006347,1.60638177,0.31943965,0.52750206,-0.303906351,0.533780932,-0.5869074,-0.442399383,1.61315238,0.370000958,-0.5515411,0.313932747,-0.5325009,0.560081959,-0.451241553,1.61935508,0.403651357,-0.564097643,0.325925171,-0.5252464,0.5474333,-0.4583297,1.625787,0.436464965,-0.5640975,0.325925052,-0.525246441,0.547433436,-0.417244554,1.5754993,0.3255896,0.583038747,-0.262207776,0.58983463,-0.493363827,-0.4310707,1.5943011,0.369862765,-0.5661954,0.357183,-0.5060163,0.5438664,-0.435781032,1.59924793,0.401408851,-0.5807087,0.370748341,-0.49616313,0.528342068,-0.4387259,1.60448945,0.4322536,-0.5807085,0.3707482,-0.496163249,0.528342247,-0.404277027,1.54846585,0.321946174,0.662287652,-0.183775812,0.6072107,-0.398618668,-0.414023131,1.57335782,0.352366954,-0.654339969,0.401651978,-0.441168368,0.464635044,-0.41107896,1.57960916,0.376866281,-0.6894245,0.435668975,-0.407610625,0.410780251,-0.404185832,1.58694446,0.400761634,-0.6894247,0.435668975,-0.4076105,0.4107801,Forward
